Cam/Dive,ind,dive,t,theta,L2,frame,z=0_time,t_relative_z,male_in_frame,taxon,year,absangle
GX014390,CE24K01,4,23.29404,123.0849,4.73E+01,2675,22.775,0.51904,y,BCHU,2021,123.0849
GX014390,CE24K01,4,23.33575,133.0161,4.97E+01,2680,22.775,0.56075,y,BCHU,2021,133.0161
GX014390,CE24K01,4,23.37746,139.6678,5.09E+01,2685,22.775,0.60246,y,BCHU,2021,139.6678
GX014390,CE24K01,4,23.41917,146.8339,5.30E+01,2690,22.775,0.64417,y,BCHU,2021,146.8339
GX014390,CE24K01,4,23.46088,155.4329,5.52E+01,2695,22.775,0.68588,y,BCHU,2021,155.4329
GX014390,CE24K01,4,23.50258,165.4324,5.84E+01,2700,22.775,0.72758,y,BCHU,2021,165.4324
GX014390,CE24K01,4,23.54429,175.9855,6.35E+01,2705,22.775,0.76929,y,BCHU,2021,175.9855
GX014390,CE24K01,4,23.586,-174.1238,7.07E+01,2710,22.775,0.811,y,BCHU,2021,174.1238
GX014390,CE24K01,4,23.62771,-165.2042,7.82E+01,2715,22.775,0.85271,y,BCHU,2021,165.2042
GX014390,CE24K01,4,23.66942,-168.4455,8.68E+01,2720,22.775,0.89442,y,BCHU,2021,168.4455
GX014390,CE24K01,4,23.71112,130.6086,9.50E+01,2725,22.775,0.93612,y,BCHU,2021,130.6086
GX014390,CE24K01,,23.75283,124.8057,9.47E+01,2730,22.775,0.97783,n,BCHU,2021,124.8057
GX014390,CE24K01,,23.79454,119.2794,9.50E+01,2735,22.775,1.01954,n,BCHU,2021,119.2794
GX014390,CE24K01,,23.83625,120.8003,9.49E+01,2740,22.775,1.06125,n,BCHU,2021,120.8003
GX014390,CE24K01,,23.87796,120.8003,9.49E+01,2745,22.775,1.10296,n,BCHU,2021,120.8003
GX014390,CE24K01,,23.91967,121.18,9.49E+01,2750,22.775,1.14467,n,BCHU,2021,121.18
GX014390,CE24K01,,23.96138,123.2834,9.49E+01,2755,22.775,1.18638,n,BCHU,2021,123.2834
GX014390,CE24K01,,24.00308,127.0746,9.49E+01,2760,22.775,1.22808,n,BCHU,2021,127.0746
GX014390,CE24K01,,24.04479,127.0746,9.49E+01,2765,22.775,1.26979,n,BCHU,2021,127.0746
GX014390,CE24K01,,24.0865,127.0746,9.49E+01,2770,22.775,1.3115,n,BCHU,2021,127.0746
GX014390,CE24K01,,24.12821,127.0746,9.49E+01,2775,22.775,1.35321,n,BCHU,2021,127.0746
GX014390,CE24K01,,24.16992,127.0746,9.49E+01,2780,22.775,1.39492,n,BCHU,2021,127.0746
GX014390,CE24K01,,24.21163,125.0616,9.51E+01,2785,22.775,1.43663,n,BCHU,2021,125.0616
GX014390,CE24K01,,24.25333,125.0616,9.51E+01,2790,22.775,1.47833,n,BCHU,2021,125.0616
GX014390,CE24K01,,24.29504,125.0616,9.51E+01,2795,22.775,1.52004,n,BCHU,2021,125.0616
GX014390,CE24K01,,24.33675,116.4792,9.51E+01,2800,22.775,1.56175,n,BCHU,2021,116.4792
GX014390,CE24K01,,24.37846,116.5161,9.47E+01,2805,22.775,1.60346,n,BCHU,2021,116.5161
GX014390,CE24K01,,24.42017,103.9923,9.47E+01,2810,22.775,1.64517,n,BCHU,2021,103.9923
GX014390,CE24K01,,24.46187,103.9923,9.47E+01,2815,22.775,1.68687,n,BCHU,2021,103.9923
GX014390,CE24K01,,24.50358,109.4236,9.46E+01,2820,22.775,1.72858,n,BCHU,2021,109.4236
GX014390,CE24K01,,24.54529,109.4236,9.46E+01,2825,22.775,1.77029,n,BCHU,2021,109.4236
GX014390,CE24K01,,24.587,109.4236,9.46E+01,2830,22.775,1.812,n,BCHU,2021,109.4236
GX014390,CE24K01,,24.62871,109.4236,9.46E+01,2835,22.775,1.85371,n,BCHU,2021,109.4236
GX014390,CE24K01,,24.67042,109.4236,9.46E+01,2840,22.775,1.89542,n,BCHU,2021,109.4236
GX014390,CE24K01,,24.71213,109.4236,9.46E+01,2845,22.775,1.93713,n,BCHU,2021,109.4236
GX014390,CE24K01,,24.75383,109.0766,9.46E+01,2850,22.775,1.97883,n,BCHU,2021,109.0766
GX014390,CE24K01,,24.79554,98.54168,9.50E+01,2855,22.775,2.02054,n,BCHU,2021,98.54168
GX014390,CE24K01,,24.83725,98.54168,9.50E+01,2860,22.775,2.06225,n,BCHU,2021,98.54168
GX014390,CE24K01,,24.87896,104.1159,9.50E+01,2865,22.775,2.10396,n,BCHU,2021,104.1159
GX014390,CE24K01,,24.92067,105.2804,9.50E+01,2870,22.775,2.14567,n,BCHU,2021,105.2804
GX014390,CE24K01,,24.96238,104.7938,9.50E+01,2875,25.2667,-0.30432,n,BCHU,2021,104.7938
GX014390,CE24K01,,25.00408,104.7938,9.50E+01,2880,25.2667,-0.26262,n,BCHU,2021,104.7938
GX014390,CE24K01,,25.04579,104.7938,9.50E+01,2885,25.2667,-0.22091,n,BCHU,2021,104.7938
GX014390,CE24K01,,25.0875,104.7938,9.50E+01,2890,25.2667,-0.1792,n,BCHU,2021,104.7938
GX014390,CE24K01,,25.12921,104.7938,9.50E+01,2895,25.2667,-0.13749,n,BCHU,2021,104.7938
GX014390,CE24K01,,25.17092,104.7938,9.50E+01,2900,25.2667,-0.09578,n,BCHU,2021,104.7938
GX014390,CE24K01,,25.21262,104.7938,9.50E+01,2905,25.2667,-0.05408,n,BCHU,2021,104.7938
GX014390,CE24K01,,25.25433,104.7938,9.50E+01,2910,25.2667,-0.01237,n,BCHU,2021,104.7938
GX014390,CE24K01,,25.29604,104.7938,9.50E+01,2915,25.2667,0.02934,n,BCHU,2021,104.7938
GX014390,CE24K01,,25.33775,104.7938,9.50E+01,2920,25.2667,0.07105,n,BCHU,2021,104.7938
GX014390,CE24K01,,25.37946,108.0238,9.50E+01,2925,25.2667,0.11276,n,BCHU,2021,108.0238
GX014390,CE24K01,,25.42117,108.0238,9.50E+01,2930,25.2667,0.15447,n,BCHU,2021,108.0238
GX014390,CE24K01,,25.46288,108.0238,9.50E+01,2935,25.2667,0.19618,n,BCHU,2021,108.0238
GX014390,CE24K01,,25.50458,108.0238,9.50E+01,2940,25.2667,0.23788,n,BCHU,2021,108.0238
GX014390,CE24K01,,25.54629,108.0238,9.50E+01,2945,25.2667,0.27959,n,BCHU,2021,108.0238
GX014390,CE24K01,,25.588,108.0238,9.50E+01,2950,25.2667,0.3213,n,BCHU,2021,108.0238
GX014390,CE24K01,,25.62971,108.0238,9.50E+01,2955,25.2667,0.36301,n,BCHU,2021,108.0238
GX014390,CE24K01,,25.67142,108.0238,9.50E+01,2960,25.2667,0.40472,n,BCHU,2021,108.0238
GX014390,CE24K01,,25.71313,108.0238,9.50E+01,2965,25.2667,0.44643,n,BCHU,2021,108.0238
GX014390,CE24K01,,25.75483,108.0238,9.50E+01,2970,25.2667,0.48813,n,BCHU,2021,108.0238
GX014390,CE24K01,,25.79654,108.0238,9.50E+01,2975,25.2667,0.52984,n,BCHU,2021,108.0238
GX014390,CE24K01,,25.83825,108.0238,9.50E+01,2980,25.2667,0.57155,n,BCHU,2021,108.0238
GX014390,CE24K01,,25.87996,108.0238,9.50E+01,2985,25.2667,0.61326,n,BCHU,2021,108.0238
GX014390,CE24K01,,25.92167,108.0238,9.50E+01,2990,25.2667,0.65497,n,BCHU,2021,108.0238
GX014390,CE24K01,,25.96337,108.0238,9.50E+01,2995,25.2667,0.69667,n,BCHU,2021,108.0238
GX014390,CE24K01,,26.00508,108.0238,9.50E+01,3000,25.2667,0.73838,n,BCHU,2021,108.0238
GX014390,CE24K01,,26.04679,108.0238,9.50E+01,3005,25.2667,0.78009,n,BCHU,2021,108.0238
GX014390,CE24K01,,26.0885,106.4021,9.50E+01,3010,25.2667,0.8218,n,BCHU,2021,106.4021
GX014390,CE24K01,,26.13021,106.4021,9.50E+01,3015,25.2667,0.86351,n,BCHU,2021,106.4021
GX014390,CE24K01,,26.17192,108.0466,9.50E+01,3020,25.2667,0.90522,n,BCHU,2021,108.0466
GX014390,CE24K01,,26.21363,108.0466,9.50E+01,3025,25.2667,0.94693,n,BCHU,2021,108.0466
GX014390,CE24K01,5,26.25533,110.4864,9.50E+01,3030,25.2667,0.98863,y,BCHU,2021,110.4864
GX014390,CE24K01,5,26.29704,98.04595,9.66E+01,3035,25.2667,1.03034,y,BCHU,2021,98.04595
GX014390,CE24K01,5,26.33875,92.04791,9.33E+01,3040,25.2667,1.07205,y,BCHU,2021,92.04791
GX014390,CE24K01,5,26.38046,85.18357,8.91E+01,3045,25.2667,1.11376,y,BCHU,2021,85.18357
GX014390,CE24K01,5,26.42217,79.19767,8.44E+01,3050,25.2667,1.15547,y,BCHU,2021,79.19767
GX014390,CE24K01,5,26.46388,97.23907,8.09E+01,3055,25.2667,1.19718,y,BCHU,2021,97.23907
GX014390,CE24K01,5,26.50558,152.0603,9.55E+01,3060,25.2667,1.23888,y,BCHU,2021,152.0603
GX014390,CE24K01,5,26.54729,52.35811,7.70E+01,3065,25.2667,1.28059,y,BCHU,2021,52.35811
GX014390,CE24K01,5,26.589,40.91656,7.68E+01,3070,25.2667,1.3223,y,BCHU,2021,40.91656
GX014390,CE24K01,,26.63071,40.91656,7.68E+01,3075,25.2667,1.36401,n,BCHU,2021,40.91656
GX014390,CE24K01,,26.67242,40.91656,7.68E+01,3080,25.2667,1.40572,n,BCHU,2021,40.91656
GX014390,CE24K01,,26.71412,58.17041,8.11E+01,3085,25.2667,1.44742,n,BCHU,2021,58.17041
GX014390,CE24K01,,26.75583,58.17041,8.11E+01,3090,25.2667,1.48913,n,BCHU,2021,58.17041
GX014390,CE24K01,,26.79754,58.17041,8.11E+01,3095,25.2667,1.53084,n,BCHU,2021,58.17041
GX014390,CE24K01,,26.83925,58.17041,8.11E+01,3100,25.2667,1.57255,n,BCHU,2021,58.17041
GX014390,CE24K01,,26.88096,58.17041,8.11E+01,3105,25.2667,1.61426,n,BCHU,2021,58.17041
GX014390,CE24K01,,26.92267,58.17041,8.11E+01,3110,25.2667,1.65597,n,BCHU,2021,58.17041
GX014390,CE24K01,,26.96438,58.17041,8.11E+01,3115,25.2667,1.69768,n,BCHU,2021,58.17041
GX014390,CE24K01,,27.00608,58.17041,8.11E+01,3120,25.2667,1.73938,n,BCHU,2021,58.17041
GX014390,CE24K01,,27.04779,58.17041,8.11E+01,3125,25.2667,1.78109,n,BCHU,2021,58.17041
GX014390,CE24K01,,27.0895,58.17041,8.11E+01,3130,25.2667,1.8228,n,BCHU,2021,58.17041
GX014390,CE24K01,,27.13121,58.17041,8.11E+01,3135,25.2667,1.86451,n,BCHU,2021,58.17041
GX014390,CE24K01,,27.17292,58.17041,8.11E+01,3140,25.2667,1.90622,n,BCHU,2021,58.17041
GX014390,CE24K01,,27.21463,58.17041,8.11E+01,3145,25.2667,1.94793,n,BCHU,2021,58.17041
GX014390,CE24K01,,27.25633,58.17041,8.11E+01,3150,25.2667,1.98963,n,BCHU,2021,58.17041
GX014390,CE24K01,,27.29804,58.17041,8.11E+01,3155,25.2667,2.03134,n,BCHU,2021,58.17041
GX014390,CE24K01,,27.33975,58.17041,8.11E+01,3160,25.2667,2.07305,n,BCHU,2021,58.17041
GX014390,CE24K01,,27.38146,58.17041,8.11E+01,3165,25.2667,2.11476,n,BCHU,2021,58.17041
GX014390,CE24K01,,27.42317,58.17041,8.11E+01,3170,25.2667,2.15647,n,BCHU,2021,58.17041
GX014390,CE24K01,,27.46487,58.17041,8.11E+01,3175,25.2667,2.19817,n,BCHU,2021,58.17041
GX014390,CE24K01,,27.50658,58.17041,8.11E+01,3180,25.2667,2.23988,n,BCHU,2021,58.17041
GX014390,CE24K01,,27.54829,58.17041,8.11E+01,3185,25.2667,2.28159,n,BCHU,2021,58.17041
GX014390,CE24K01,,27.59,58.17041,8.11E+01,3190,25.2667,2.3233,n,BCHU,2021,58.17041
GX014390,CE24K01,,27.63171,58.17041,8.11E+01,3195,25.2667,2.36501,n,BCHU,2021,58.17041
GX014390,CE24K01,,27.67342,58.17041,8.11E+01,3200,25.2667,2.40672,n,BCHU,2021,58.17041
GX014390,CE24K01,,27.71513,58.17041,8.11E+01,3205,25.2667,2.44843,n,BCHU,2021,58.17041
GX014390,CE24K01,,27.75683,54.48976,7.98E+01,3210,25.2667,2.49013,n,BCHU,2021,54.48976
GX014390,CE24K01,,27.79854,54.48976,7.98E+01,3215,25.2667,2.53184,n,BCHU,2021,54.48976
GX014390,CE24K01,,27.84025,54.48976,7.98E+01,3220,25.2667,2.57355,n,BCHU,2021,54.48976
GX014390,CE24K01,,27.88196,54.48976,7.98E+01,3225,25.2667,2.61526,n,BCHU,2021,54.48976
GX014390,CE24K01,,27.92367,54.48976,7.98E+01,3230,25.2667,2.65697,n,BCHU,2021,54.48976
GX014390,CE24K01,,27.96538,49.74845,8.09E+01,3235,25.2667,2.69868,n,BCHU,2021,49.74845
GX014390,CE24K01,,28.00708,25.28311,8.10E+01,3240,25.2667,2.74038,n,BCHU,2021,25.28311
GX014390,CE24K01,,28.04879,6.92997,7.88E+01,3245,25.2667,2.78209,n,BCHU,2021,6.929973
GX014390,CE24K01,,28.0905,2.54255,7.81E+01,3250,25.2667,2.8238,n,BCHU,2021,2.542546
GX014390,CE24K01,,28.13221,2.54255,7.81E+01,3255,25.2667,2.86551,n,BCHU,2021,2.542546
GX014390,CE24K01,,28.17392,9.16923,7.98E+01,3260,25.2667,2.90722,n,BCHU,2021,9.169232
GX014390,CE24K01,,28.21562,6.46831,7.92E+01,3265,25.2667,2.94892,n,BCHU,2021,6.468306
GX014390,CE24K01,5,28.25733,15.79329,4.91E+01,3270,25.2667,2.99063,y,BCHU,2021,15.79329
GX014390,CE24K01,5,28.29904,20.79412,4.98E+01,3275,25.2667,3.03234,y,BCHU,2021,20.79412
GX014390,CE24K01,5,28.34075,26.92635,5.11E+01,3280,25.2667,3.07405,y,BCHU,2021,26.92635
GX014390,CE24K01,5,28.38246,33.29883,5.25E+01,3285,25.2667,3.11576,y,BCHU,2021,33.29883
GX014390,CE24K01,5,28.42417,39.26953,5.53E+01,3290,25.2667,3.15747,y,BCHU,2021,39.26953
GX014390,CE24K01,5,28.46588,47.37788,5.83E+01,3295,25.2667,3.19918,y,BCHU,2021,47.37788
GX014390,CE24K01,5,28.50758,55.26894,6.22E+01,3300,25.2667,3.24088,y,BCHU,2021,55.26894
GX014390,CE24K01,5,28.54929,62.50037,6.67E+01,3305,25.2667,3.28259,y,BCHU,2021,62.50037
GX014390,CE24K01,5,28.591,74.19463,7.17E+01,3310,25.2667,3.3243,y,BCHU,2021,74.19463
GX014390,CE24K01,5,28.63271,80.51954,7.65E+01,3315,25.2667,3.36601,y,BCHU,2021,80.51954
GX014390,CE24K01,5,28.67442,130.9678,8.08E+01,3320,25.2667,3.40772,y,BCHU,2021,130.9678
GX014390,CE24K01,5,28.71613,139.2376,8.46E+01,3325,25.2667,3.44943,y,BCHU,2021,139.2376
GX014390,CE24K01,5,28.75783,141.5016,8.75E+01,3330,25.2667,3.49113,y,BCHU,2021,141.5016
GX014390,CE24K01,,28.79954,141.5016,8.75E+01,3335,25.2667,3.53284,n,BCHU,2021,141.5016
GX014551,chuck_not_caught,,0,-7.44646,4.81E+01,0,0.94166666,-0.941667,n,RBHU,2021,7.446456
GX014551,chuck_not_caught,,0.04171,-10.12987,4.81E+01,5,0.94166666,-0.899958,n,RBHU,2021,10.12987
GX014551,chuck_not_caught,,0.08342,-21.10533,4.81E+01,10,0.94166666,-0.85825,n,RBHU,2021,21.10533
GX014551,chuck_not_caught,,0.12513,-54.36805,4.82E+01,15,0.94166666,-0.816542,n,RBHU,2021,54.36805
GX014551,chuck_not_caught,,0.16683,-55.88106,4.83E+01,20,0.94166666,-0.774833,n,RBHU,2021,55.88106
GX014551,chuck_not_caught,,0.20854,-63.18418,4.83E+01,25,0.94166666,-0.733125,n,RBHU,2021,63.18418
GX014551,chuck_not_caught,,0.25025,-60.96741,4.84E+01,30,0.94166666,-0.691417,n,RBHU,2021,60.96741
GX014551,chuck_not_caught,,0.29196,-60.96741,4.84E+01,35,0.94166666,-0.649708,n,RBHU,2021,60.96741
GX014551,chuck_not_caught,,0.33367,-60.96741,4.84E+01,40,0.94166666,-0.608,n,RBHU,2021,60.96741
GX014551,chuck_not_caught,,0.37538,-60.96741,4.84E+01,45,0.94166666,-0.566292,n,RBHU,2021,60.96741
GX014551,chuck_not_caught,,0.41708,-4.44768,4.81E+01,50,0.94166666,-0.524583,n,RBHU,2021,4.447681
GX014551,chuck_not_caught,,0.45879,-2.77961,4.81E+01,55,0.94166666,-0.482875,n,RBHU,2021,2.779614
GX014551,chuck_not_caught,,0.5005,4.52877,4.81E+01,60,0.94166666,-0.441167,n,RBHU,2021,4.528768
GX014551,chuck_not_caught,,0.54221,4.52877,4.81E+01,65,0.94166666,-0.399458,n,RBHU,2021,4.528768
GX014551,chuck_not_caught,,0.58392,4.52877,4.81E+01,70,0.94166666,-0.35775,n,RBHU,2021,4.528768
GX014551,chuck_not_caught,,0.62563,4.52877,4.81E+01,75,0.94166666,-0.316042,n,RBHU,2021,4.528768
GX014551,chuck_not_caught,,0.66733,4.52877,4.81E+01,80,0.94166666,-0.274333,n,RBHU,2021,4.528768
GX014551,chuck_not_caught,,0.70904,4.52877,4.81E+01,85,0.94166666,-0.232625,n,RBHU,2021,4.528768
GX014551,chuck_not_caught,4,0.75075,0.37366,5.20E+01,90,0.94166666,-0.190917,y,RBHU,2021,0.3736635
GX014551,chuck_not_caught,4,0.79246,-11.33058,4.38E+01,95,0.94166666,-0.149208,y,RBHU,2021,11.33058
GX014551,chuck_not_caught,4,0.83417,0.49267,2.77E+01,100,0.94166666,-0.1075,y,RBHU,2021,0.4926749
GX014551,chuck_not_caught,4,0.87588,-27.08521,1.82E+01,105,0.94166666,-0.065792,y,RBHU,2021,27.08521
GX014551,chuck_not_caught,4,0.91758,-79.11764,3.24E+01,110,0.94166666,-0.024083,y,RBHU,2021,79.11764
GX014551,chuck_not_caught,4,0.95929,-99.20754,5.01E+01,115,0.94166666,0.017625,y,RBHU,2021,99.20754
GX014551,chuck_not_caught,,1.001,63.74642,4.83E+01,120,0.94166666,0.059333,n,RBHU,2021,63.74642
GX014551,chuck_not_caught,,1.04271,56.08898,4.83E+01,125,0.94166666,0.101041,n,RBHU,2021,56.08898
GX014551,chuck_not_caught,,1.08442,56.08898,4.83E+01,130,0.94166666,0.14275,n,RBHU,2021,56.08898
GX014551,chuck_not_caught,,1.12613,56.08898,4.83E+01,135,0.94166666,0.184458,n,RBHU,2021,56.08898
GX014551,chuck_not_caught,,1.16783,56.08898,4.83E+01,140,0.94166666,0.226166,n,RBHU,2021,56.08898
GX014551,chuck_not_caught,,1.20954,56.08898,4.83E+01,145,0.94166666,0.267875,n,RBHU,2021,56.08898
GX014551,chuck_not_caught,,1.25125,56.08898,4.83E+01,150,0.94166666,0.309583,n,RBHU,2021,56.08898
GX014551,chuck_not_caught,,1.29296,56.08898,4.83E+01,155,0.94166666,0.351291,n,RBHU,2021,56.08898
GX014551,chuck_not_caught,,1.33467,56.08898,4.83E+01,160,0.94166666,0.393,n,RBHU,2021,56.08898
GX014551,chuck_not_caught,,1.37638,56.08898,4.83E+01,165,0.94166666,0.434708,n,RBHU,2021,56.08898
GX014551,chuck_not_caught,,1.41808,56.08898,4.83E+01,170,0.94166666,0.476416,n,RBHU,2021,56.08898
GX014551,chuck_not_caught,,1.45979,56.08898,4.83E+01,175,0.94166666,0.518125,n,RBHU,2021,56.08898
GX014551,chuck_not_caught,,1.5015,56.08898,4.83E+01,180,0.94166666,0.559833,n,RBHU,2021,56.08898
GX014551,chuck_not_caught,,1.54321,56.08898,4.83E+01,185,0.94166666,0.601541,n,RBHU,2021,56.08898
GX014551,chuck_not_caught,,1.58492,56.08898,4.83E+01,190,0.94166666,0.64325,n,RBHU,2021,56.08898
GX014551,chuck_not_caught,,1.62663,56.08898,4.83E+01,195,0.94166666,0.684958,n,RBHU,2021,56.08898
GX014551,chuck_not_caught,,1.66833,56.08898,4.83E+01,200,0.94166666,0.726666,n,RBHU,2021,56.08898
GX014551,chuck_not_caught,,1.71004,56.08898,4.83E+01,205,0.94166666,0.768375,n,RBHU,2021,56.08898
GX014551,chuck_not_caught,,1.75175,56.08898,4.83E+01,210,2.458333333,-0.706583,n,RBHU,2021,56.08898
GX014551,chuck_not_caught,,1.79346,56.08898,4.83E+01,215,2.458333333,-0.664875,n,RBHU,2021,56.08898
GX014551,chuck_not_caught,,1.83517,56.08898,4.83E+01,220,2.458333333,-0.623166,n,RBHU,2021,56.08898
GX014551,chuck_not_caught,,1.87688,56.08898,4.83E+01,225,2.458333333,-0.581458,n,RBHU,2021,56.08898
GX014551,chuck_not_caught,,1.91858,56.08898,4.83E+01,230,2.458333333,-0.53975,n,RBHU,2021,56.08898
GX014551,chuck_not_caught,,1.96029,127.3941,4.89E+01,235,2.458333333,-0.498041,n,RBHU,2021,127.3941
GX014551,chuck_not_caught,,2.002,141.4555,4.89E+01,240,2.458333333,-0.456333,n,RBHU,2021,141.4555
GX014551,chuck_not_caught,,2.04371,137.8053,4.91E+01,245,2.458333333,-0.414625,n,RBHU,2021,137.8053
GX014551,chuck_not_caught,,2.08542,138.9951,4.91E+01,250,2.458333333,-0.372916,n,RBHU,2021,138.9951
GX014551,chuck_not_caught,,2.12713,138.9951,4.91E+01,255,2.458333333,-0.331208,n,RBHU,2021,138.9951
GX014551,chuck_not_caught,,2.16883,141.6175,4.91E+01,260,2.458333333,-0.2895,n,RBHU,2021,141.6175
GX014551,chuck_not_caught,,2.21054,148.1191,4.94E+01,265,2.458333333,-0.247791,n,RBHU,2021,148.1191
GX014551,chuck_not_caught,5,2.25225,-10.55458,5.98E+01,270,2.458333333,-0.206083,y,RBHU,2021,10.55458
GX014551,chuck_not_caught,5,2.29396,-7.09664,5.24E+01,275,2.458333333,-0.164375,y,RBHU,2021,7.096638
GX014551,chuck_not_caught,5,2.33567,-15.3644,4.22E+01,280,2.458333333,-0.122666,y,RBHU,2021,15.3644
GX014551,chuck_not_caught,5,2.37738,0.38624,2.82E+01,285,2.458333333,-0.080958,y,RBHU,2021,0.3862367
GX014551,chuck_not_caught,5,2.41908,-19.44974,1.58E+01,290,2.458333333,-0.03925,y,RBHU,2021,19.44974
GX014551,chuck_not_caught,5,2.46079,28.52794,2.62E+01,295,2.458333333,0.002459,y,RBHU,2021,28.52794
GX014551,chuck_not_caught,5,2.5025,1.6501,4.19E+01,300,2.458333333,0.044167,y,RBHU,2021,1.6501
GX014551,chuck_not_caught,,2.54421,1.6501,4.19E+01,305,2.458333333,0.085875,n,RBHU,2021,1.6501
GX014551,chuck_not_caught,,2.58592,1.6501,4.19E+01,310,2.458333333,0.127584,n,RBHU,2021,1.6501
GX014551,chuck_not_caught,,2.62763,3.10585,4.18E+01,315,2.458333333,0.169292,n,RBHU,2021,3.105851
GX014551,chuck_not_caught,,2.66933,2.19737,4.18E+01,320,2.458333333,0.211,n,RBHU,2021,2.197373
GX014551,chuck_not_caught,,2.71104,2.19737,4.18E+01,325,2.458333333,0.252709,n,RBHU,2021,2.197373
GX014551,chuck_not_caught,,2.75275,2.19737,4.18E+01,330,2.458333333,0.294417,n,RBHU,2021,2.197373
GX014551,chuck_not_caught,,2.79446,2.19737,4.18E+01,335,2.458333333,0.336125,n,RBHU,2021,2.197373
GX014551,chuck_not_caught,,2.83617,-17.15143,4.17E+01,340,2.458333333,0.377834,n,RBHU,2021,17.15143
GX014551,chuck_not_caught,,2.87788,-17.15143,4.17E+01,345,2.458333333,0.419542,n,RBHU,2021,17.15143
GX014551,chuck_not_caught,,2.91958,-20.2597,4.17E+01,350,2.458333333,0.46125,n,RBHU,2021,20.2597
GX014551,chuck_not_caught,,2.96129,-20.2597,4.17E+01,355,2.458333333,0.502959,n,RBHU,2021,20.2597
GX014551,chuck_not_caught,,3.003,-20.2597,4.17E+01,360,2.458333333,0.544667,n,RBHU,2021,20.2597
GX014551,chuck_not_caught,,3.04471,-20.2597,4.17E+01,365,2.458333333,0.586375,n,RBHU,2021,20.2597
GX014551,chuck_not_caught,,3.08642,-20.2597,4.17E+01,370,2.458333333,0.628084,n,RBHU,2021,20.2597
GX014551,chuck_not_caught,,3.12813,-20.2597,4.17E+01,375,3.91666666,-0.788542,n,RBHU,2021,20.2597
GX014551,chuck_not_caught,,3.16983,-20.2597,4.17E+01,380,3.91666666,-0.746834,n,RBHU,2021,20.2597
GX014551,chuck_not_caught,,3.21154,-20.2597,4.17E+01,385,3.91666666,-0.705125,n,RBHU,2021,20.2597
GX014551,chuck_not_caught,,3.25325,-20.2597,4.17E+01,390,3.91666666,-0.663417,n,RBHU,2021,20.2597
GX014551,chuck_not_caught,,3.29496,-9.38694,4.17E+01,395,3.91666666,-0.621709,n,RBHU,2021,9.386937
GX014551,chuck_not_caught,,3.33667,-9.38694,4.17E+01,400,3.91666666,-0.58,n,RBHU,2021,9.386937
GX014551,chuck_not_caught,,3.37838,-9.38694,4.17E+01,405,3.91666666,-0.538292,n,RBHU,2021,9.386937
GX014551,chuck_not_caught,,3.42008,10.90131,4.17E+01,410,3.91666666,-0.496584,n,RBHU,2021,10.90131
GX014551,chuck_not_caught,,3.46179,10.90131,4.17E+01,415,3.91666666,-0.454875,n,RBHU,2021,10.90131
GX014551,chuck_not_caught,,3.5035,-9.41982,4.17E+01,420,3.91666666,-0.413167,n,RBHU,2021,9.419821
GX014551,chuck_not_caught,,3.54521,-9.41982,4.17E+01,425,3.91666666,-0.371459,n,RBHU,2021,9.419821
GX014551,chuck_not_caught,,3.58692,-9.41982,4.17E+01,430,3.91666666,-0.32975,n,RBHU,2021,9.419821
GX014551,chuck_not_caught,,3.62863,-9.41982,4.17E+01,435,3.91666666,-0.288042,n,RBHU,2021,9.419821
GX014551,chuck_not_caught,,3.67033,-9.41982,4.17E+01,440,3.91666666,-0.246334,n,RBHU,2021,9.419821
GX014551,chuck_not_caught,6,3.71204,-4.78091,5.04E+01,445,3.91666666,-0.204625,y,RBHU,2021,4.780914
GX014551,chuck_not_caught,6,3.75375,-10.45218,4.15E+01,450,3.91666666,-0.162917,y,RBHU,2021,10.45218
GX014551,chuck_not_caught,6,3.79546,-22.50115,2.85E+01,455,3.91666666,-0.121209,y,RBHU,2021,22.50115
GX014551,chuck_not_caught,6,3.83717,-66.32654,1.43E+01,460,3.91666666,-0.0795,y,RBHU,2021,66.32654
GX014551,chuck_not_caught,6,3.87888,-143.4691,2.30E+01,465,3.91666666,-0.037792,y,RBHU,2021,143.4691
GX014551,chuck_not_caught,6,3.92058,154.5353,4.32E+01,470,3.91666666,0.003916,y,RBHU,2021,154.5353
GX014551,chuck_not_caught,6,3.96229,140.7862,5.77E+01,475,3.91666666,0.045625,y,RBHU,2021,140.7862
GX014551,chuck_not_caught,,4.004,136.0729,5.77E+01,480,3.91666666,0.087333,n,RBHU,2021,136.0729
GX014551,chuck_not_caught,,4.04571,130.3362,5.76E+01,485,3.91666666,0.129041,n,RBHU,2021,130.3362
GX014551,chuck_not_caught,,4.08742,127.2296,5.76E+01,490,3.91666666,0.17075,n,RBHU,2021,127.2296
GX014551,chuck_not_caught,,4.12913,127.2296,5.76E+01,495,3.91666666,0.212458,n,RBHU,2021,127.2296
GX014551,chuck_not_caught,,4.17083,127.2296,5.76E+01,500,3.91666666,0.254166,n,RBHU,2021,127.2296
GX014551,chuck_not_caught,,4.21254,127.2296,5.76E+01,505,3.91666666,0.295875,n,RBHU,2021,127.2296
GX014551,chuck_not_caught,,4.25425,127.2296,5.76E+01,510,3.91666666,0.337583,n,RBHU,2021,127.2296
GX014551,chuck_not_caught,,4.29596,127.2296,5.76E+01,515,3.91666666,0.379291,n,RBHU,2021,127.2296
